date,RefSt,Sensor_O3,Temp,RelHum,Sensor_NO2,Sensor_NO,Sensor_SO2
2017-08-06T00:00,-0.9385897008700269,-0.6083471213469575,-1.4747041363483873,2.0003881232024736,-1.3741036619692593,-0.5364780220145343,-0.5600686277607996
2017-08-06T02:00,-0.9136220868134668,-0.7414926660140344,-1.4538976376312325,1.9396663558807965,-0.8131293834745926,-0.5364780220145343,-0.5600686277607996
2017-08-06T03:00,-1.0634277711528277,-0.7776036521468415,-1.4747041363483873,2.0003881232024736,-1.0936165227219259,-0.5364780220145343,-0.5600686277607996
2017-08-06T04:00,-0.9136220868134668,-0.9563702133681142,-1.4747041363483873,1.9857563720406237,0.16857560389107415,-0.5364780220145343,-0.5600686277607996
2017-08-06T05:00,-0.8886544727569067,-0.5539627746002475,-1.3146541462164272,1.8979658650695237,-0.5326422442272593,-0.5364780220145343,-0.5600686277607996
2017-08-06T06:00,-0.8387192446437863,-0.7809583644861633,-1.2298276514464883,1.6075256045068025,-0.5326422442272593,-0.5364780220145343,-0.5600686277607996
2017-08-06T07:00,-0.5391078759650646,-0.5428652863658019,-0.3815627037471012,0.40772200923510526,-0.6728858138509259,-0.5364780220145343,-0.5600686277607996
2017-08-06T08:00,-0.3643345775691436,-0.2898682764278124,0.5307222400050707,-0.5162730766357195,-0.6728858138509259,-0.5364780220145343,-0.5600686277607996
2017-08-06T09:00,0.3846938441276607,0.4021398397957981,0.3450642514519972,-0.5623630927955471,-0.5326422442272593,-0.12935288893172744,-0.5600686277607996
2017-08-06T10:00,0.6593375987498223,1.397036314411772,0.32265725283352276,-0.5360259407042172,-0.6728858138509259,0.27777224415107943,-0.5600686277607996
2017-08-06T11:00,0.8840461252588636,1.3407042765796346,0.537124239610349,-0.6333270859305193,-1.0936165227219259,-0.5364780220145343,-0.5600686277607996
2017-08-06T12:00,1.1836574939375852,1.4440457966871822,0.9948672113877542,-0.7379441067377465,-1.3741036619692593,-0.5364780220145343,-0.5600686277607996
2017-08-06T13:00,1.0588194236547845,1.388665209789352,1.314967191651674,-0.887187968588616,-1.3741036619692593,-0.5364780220145343,-0.5600686277607996
2017-08-06T14:00,1.3084955642203862,1.442796177538089,1.1181057037893638,-0.8235398510345688,-1.514347231592926,-0.5364780220145343,-0.5600686277607996
2017-08-06T15:00,2.0075887578040703,1.687676101697586,1.0860957057629714,-0.8089080998727187,-1.3741036619692593,-0.5364780220145343,-0.5600686277607996
2017-08-06T16:00,1.7329450031819085,1.7979253987296653,0.8028072232294025,-0.6603958255799418,-1.2338600923455927,-0.12935288893172744,-0.5600686277607996
2017-08-06T17:00,1.2335927220507057,1.4057023880192057,0.541925739314308,-0.4870095743120197,-1.2338600923455927,-0.5364780220145343,-0.5600686277607996
2017-08-06T18:00,0.8840461252588636,1.2908308438119862,0.008959272174881168,-0.048057039456520824,-1.2338600923455927,-0.5364780220145343,-0.5600686277607996
2017-08-06T19:00,0.40966145818422084,1.2368252858703264,-0.4391807001946067,0.4004061336541807,-1.0936165227219259,-0.5364780220145343,-0.5600686277607996
2017-08-06T20:00,0.15998531761861942,0.7683326373862325,-0.8345041758205475,0.9030067860637266,-0.39239867460359257,1.0920225103166932,-0.5600686277607996
2017-08-06T21:00,-0.1396260510601023,0.6470280819527031,-1.0905841600316837,1.5468038371851247,-0.6728858138509259,-0.12935288893172744,-0.5600686277607996
2017-08-06T22:00,-0.5640754900216247,0.4319374658957826,-1.298649147203231,1.9125976162313738,-0.9533729530982593,-0.5364780220145343,-0.5600686277607996
2017-08-06T23:00,-0.6140107181347451,-0.08279493018048609,-1.3146541462164272,2.0391622637813764,-0.39239867460359257,-0.5364780220145343,-0.5600686277607996
2017-06-17T00:00,-0.8636868587003464,-1.0887607398089085,-0.7272706824321341,0.5540395208536049,4.375882692601074,-0.12935288893172744,1.663192862998049
2017-06-17T02:00,-1.1383306133225082,-1.1618247493506142,-0.9577426682221566,0.793268652349852,2.272229148246074,-0.12935288893172744,-0.5600686277607996
2017-06-17T03:00,-1.113362999265948,-1.1582947192197657,-1.1546041560844673,1.885528876581952,1.8514984393750742,-0.12935288893172744,-0.5600686277607996
2017-06-17T04:00,-1.2132334554921884,-1.1942310274070005,-1.1866141541108592,2.034772738432821,1.5710113001277408,0.27777224415107943,-0.5600686277607996
2017-06-17T05:00,-1.2881362976618689,-1.1800878724292454,-1.298649147203231,1.9930722476215492,1.7112548697514076,-0.12935288893172744,-0.5600686277607996
2017-06-17T06:00,-0.9136220868134668,-1.1887923367939477,-0.0070457268383144825,0.5101442673680554,1.4307677305040742,0.27777224415107943,-0.5600686277607996
2017-06-17T07:00,-0.3393669635125835,-1.113776797091088,0.8572242198742688,-0.5455365789594193,1.4307677305040742,1.0920225103166932,0.1810185358254833
2017-06-17T08:00,0.4845643003539013,-0.532602157255994,1.2029321985593018,-0.7379441067377465,1.2905241608804077,0.6848973772338863,0.9221056994117661
2017-06-17T09:00,1.4333336345031868,0.4240014565224069,1.5070271798100265,-0.8820668556819685,1.1502805912567409,0.6848973772338863,0.9221056994117661
2017-06-17T10:00,1.5082364766728673,1.1955616202661177,1.2349421965856942,-0.7993974616175163,0.4490627431384075,0.27777224415107943,0.9221056994117661
2017-06-17T11:00,1.2086251079941455,1.473463994136162,1.5934541744812847,-0.9405938603293684,-0.5326422442272593,0.27777224415107943,1.663192862998049
